iter	MultiClass	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9	F1:class=10	F1:class=11	F1:class=12
791	0.3458666066	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
792	0.3454879493	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
793	0.3448656096	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
794	0.3443696672	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
795	0.3439620704	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
796	0.3434479294	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
797	0.3431458334	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
798	0.3426508581	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
799	0.3421795537	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
800	0.3416148385	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
801	0.3411509154	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
802	0.3405797607	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
803	0.3401506566	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
804	0.3395373525	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
805	0.3391201856	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
806	0.3387864012	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
807	0.3385242656	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
808	0.3379604922	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
809	0.337308653	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
810	0.3368776654	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
811	0.3363654842	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
812	0.3359095531	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
813	0.3356079152	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
814	0.3352559832	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
815	0.3348356093	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
816	0.3345569041	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
817	0.3341627718	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
818	0.3336021799	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
819	0.3328964322	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
820	0.3322953963	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
821	0.3316711731	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
822	0.3311643624	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
823	0.3306969777	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
824	0.3303630406	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
825	0.3296405197	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
826	0.3292838026	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
827	0.3289053744	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
828	0.3282561314	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
829	0.3278252202	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
830	0.3271541898	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
831	0.3267334595	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
832	0.3263028537	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
833	0.3258335855	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
834	0.325257213	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
835	0.3247869522	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
836	0.3244702719	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
837	0.3239687553	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
838	0.323401953	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
839	0.3228860049	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
840	0.3222674067	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
841	0.3217947024	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
842	0.3215017947	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
843	0.3210699163	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
844	0.3208268192	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
845	0.3204255856	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
846	0.3199884893	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
847	0.3193945038	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
848	0.318931955	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
849	0.3184326783	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
850	0.3177952961	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
851	0.31726596	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
852	0.3166987504	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
853	0.3162222282	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
854	0.3157573633	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
855	0.3151332419	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
856	0.3149890534	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
857	0.31466461	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
858	0.3142383566	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
859	0.3138650953	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
860	0.3133096194	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
861	0.3127075144	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
862	0.3121940352	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
863	0.31181296	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
864	0.3114885166	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
865	0.3109616494	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
866	0.3106861512	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
867	0.3102309583	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
868	0.3097457568	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
869	0.3095248543	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
870	0.3089740362	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
871	0.3088370761	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
872	0.3085260717	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
873	0.3080418374	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
874	0.30769973	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
875	0.3072463442	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
876	0.3067556195	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
877	0.3062365916	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
878	0.305694351	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
879	0.3051459	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
880	0.3047488406	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
881	0.3042512946	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
882	0.3038199252	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
883	0.3034257674	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
884	0.3031120141	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
885	0.3027354949	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
886	0.3022307713	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
887	0.3019356238	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
888	0.3015076905	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
889	0.300967817	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
890	0.3005086025	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
891	0.3000813055	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
892	0.2995284258	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
893	0.29916588	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
894	0.2987388884	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
895	0.2983688342	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
896	0.2978822328	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
897	0.2974525433	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
898	0.2970983714	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
899	0.2965659554	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
900	0.2961599367	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
901	0.2958753775	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
902	0.2955138498	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
903	0.295068787	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
904	0.2946047365	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
905	0.294123862	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
906	0.2938685477	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
907	0.2932964258	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
908	0.2929614706	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
909	0.2924710004	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
910	0.2923102677	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
911	0.2918925663	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
912	0.2916811831	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
913	0.2913538891	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
914	0.2910367506	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
915	0.2905889643	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
916	0.2900910366	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
917	0.2899276822	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
918	0.2895484396	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
919	0.2891647682	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
920	0.2887905143	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
921	0.2884102027	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
922	0.2880455189	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
923	0.287445552	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
924	0.2870720361	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
925	0.2868082716	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
926	0.2865631129	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
927	0.2860750862	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
928	0.285798519	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
929	0.2854985356	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
930	0.2852106166	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
931	0.2848417586	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
932	0.2843688507	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
933	0.2839295401	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
934	0.2835243359	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
935	0.283061049	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
936	0.2827279773	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
937	0.2822785366	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
938	0.2817552835	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
939	0.2814243498	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
940	0.2811551384	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
941	0.280831815	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
942	0.2805546625	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
943	0.2801328887	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
944	0.2796377607	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
945	0.2792152233	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
946	0.278850794	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
947	0.2786123039	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
948	0.2782242801	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
949	0.2778081568	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
950	0.2776115106	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
951	0.2771456275	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
952	0.2768559269	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
953	0.2765121651	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
954	0.2760714801	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
955	0.2759222774	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
956	0.2756062333	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
957	0.2752696237	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
958	0.2749911731	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
959	0.2746255221	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
960	0.2742037228	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
961	0.2738202042	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
962	0.2733598443	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
963	0.2729586362	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
964	0.272745344	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
965	0.272465748	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
966	0.2720035047	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
967	0.2717700287	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
968	0.2714729214	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
969	0.2711222619	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
970	0.2708002366	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
971	0.2705701712	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
972	0.2702047238	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
973	0.2699071074	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
974	0.2695506448	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
975	0.2692268378	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
976	0.2690561277	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
977	0.2687237432	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
978	0.2682875887	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
979	0.2680299837	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
980	0.2676760154	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
981	0.2673171348	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
982	0.2669258531	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
983	0.2666375269	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
984	0.2661967655	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
985	0.2659238381	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
986	0.2656900312	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
987	0.2652617925	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
988	0.2648155079	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
989	0.2644512313	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
990	0.2640517285	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
991	0.263778572	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
992	0.2633049005	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
993	0.2628838648	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
994	0.2623972634	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
995	0.2620302889	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
996	0.2616912358	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
997	0.2613467613	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
998	0.2609721765	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
999	0.2605817093	1	0.9945355191	1	1	1	1	1	1	1	1	0.9977827051	1	1
